prev_state,R_ACB,R_ACD,R_ACF,R_ANA,R_APP,R_AV0,R_AV5,R_AV6,R_AV8,R_AVB,R_AVP,R_AVR,R_AX0,R_AX1,R_AX2,R_AX3,R_AX4,R_AX5,R_AX6,R_AX7,R_AX8,R_AX9,R_AXB,R_AXL,R_AXM,R_AXO,R_AXP,R_AXR,R_AXS,R_B!,R_B#,R_B+,R_B-,R_B/,R_B=,R_D!,R_D#,R_D+,R_D-,R_D=,R_F!,R_F#,R_F+,R_F-,R_F/,R_F=,R_P,R_R!,R_R#,R_R+,R_R-,R_R/,R_R=,R_S#,R_S-,R_S=,S_ACB,S_ACD,S_ACF,S_ANA,S_APP,S_AV0,S_AV5,S_AV6,S_AV8,S_AVB,S_AVP,S_AVR,S_AX0,S_AX1,S_AX2,S_AX3,S_AX4,S_AX5,S_AX6,S_AX7,S_AX8,S_AX9,S_AXB,S_AXL,S_AXM,S_AXO,S_AXP,S_AXR,S_AXS,S_B!,S_B#,S_B+,S_B-,S_B/,S_B=,S_D!,S_D#,S_D+,S_D-,S_D=,S_F!,S_F#,S_F+,S_F-,S_F/,S_F=,S_P,S_R-,S_R/,S_R=,S_S#,S_S-,S_S=,S_SV
R_R/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002559726962457338,0.0,0.0002559726962457338,0.0,0.0001279863481228669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3217576791808874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002559726962457338,0.0002559726962457338,0.0002559726962457338,0.0,0.0,0.0,0.0005119453924914676,0.0005119453924914676,0.0002559726962457338,0.0,0.025981228668941977,0.09099829351535836,0.11928327645051193,0.22674914675767915,0.007295221843003413,0.004095563139931741,0.0001279863481228669,0.0,0.0,0.0,0.20051194539249145,0.0002559726962457338,0.0002559726962457338,0.0
R_R=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_S#,0.00476626809633141,0.0004260414929042452,0.04529906566113547,0.023846033688796047,0.03276541523422815,0.000682061997339688,0.18296710559499105,0.05274174037065229,0.00299386866324752,0.002413507685786931,0.022225777966237637,0.002205698117344897,0.0011466771823028196,0.07786870679177416,0.008174389950838587,0.006952382771797284,0.006567863498908044,0.29633614763359145,0.1333097478211017,0.028114188515251447,0.013211464813847744,0.004419228449405424,0.0012614895647898331,0.0007521746369878828,0.021024770345141986,0.00041727586817817095,0.024535384141793806,0.001202757407493056,0.0013517235951947214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0521221303368896e-05,0.0,0.0,1.0521221303368896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_S-,0.0,0.0,0.0,0.10946342148164454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040899795501022495,0.0,0.00020449897750511248,0.0,0.0,0.0,0.0,0.00020449897750511248,0.0010780063104364665,0.000390015600624025,0.0,0.0003345041777131208,0.00020449897750511248,0.00026001040041601667,0.0014490395566742916,0.033695752738084984,0.011557223025117323,0.0,0.0,0.0,0.0,0.00013000520020800833,0.0,0.00040899795501022495,0.0010590239560502666,0.0,0.0,0.0,0.0,0.09314721055099873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020449897750511248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026001040041601667,0.002118047912100533,0.002861550044823879,0.0046071290704388914,0.0014680219110604915,0.003343606136883512,0.0,0.00670763026840092,0.004423048087567674,0.0011145353789611707,0.001263522933555379,0.06683814591847478,0.24144964571588998,0.2993145615395168,0.0655556406305332,0.008399133511352724,0.006615589776965311,0.029199965544634054,0.0,0.0,0.0,0.00026001040041601667,0.0,0.0,0.0
R_S=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_ACB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012378057965107523,0.07221715207201779,0.08933555435447144,0.01619691478898822,0.04741673385846307,0.11128290552095055,0.0,0.0886665898760422,0.10704760723367682,0.05077484693561106,0.13348277970246586,0.0,0.0,0.0,0.0,0.0,0.0,0.08602174356066311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18517911413154234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_ACD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.007575757575757576,0.21445221445221446,0.007575757575757576,0.030303030303030304,0.06060606060606061,0.0,0.1451048951048951,0.1148018648018648,0.05303030303030303,0.08391608391608392,0.0,0.0,0.0,0.0,0.0,0.0,0.1456876456876457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10664335664335664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_ACF,0.0,0.0,0.0,0.000709867771328412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02688559350625834,0.07590630128123654,0.08972054867033111,0.015473626878956592,0.05940576559468257,0.13934814630698555,0.0,0.07419057348775554,0.11608475671128943,0.05434277735601875,0.10645911691381701,0.0,0.0,0.0,0.0,0.0,0.0,0.08998416204785145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28650539201399e-05,0.0,0.0,0.0,0.0,7.28650539201399e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.15134303336564842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_ANA,0.0,0.0,0.0,0.0009896465522224148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014824339220689143,0.04726241567374305,0.07836889589371382,0.01737933707382728,0.048113651564319154,0.06144034820448034,0.0,0.1915999642877786,0.13196899229606876,0.05272850144913176,0.09494775281362762,0.0004139418035291106,0.0009896465522224148,0.0008992306390216916,0.0005566358674560512,9.041591320072333e-05,0.00016176294516419363,0.0779894535410835,0.0,0.0,0.0,9.041591320072333e-05,0.0,0.0,0.00025217885836491694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.134703196347032e-05,9.041591320072333e-05,7.134703196347032e-05,0.00014269406392694063,0.00016176294516419363,0.0,0.0006279828994195215,0.0008088147258209681,0.0013273128308025134,0.0004471510730180749,0.0,0.0,7.134703196347032e-05,7.134703196347032e-05,0.0,0.0,0.17475556223009403,0.0,0.0,0.0,0.00014269406392694063,0.00014269406392694063,0.0,0.0
S_APP,0.0,0.0,0.0,0.003757215007215007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019805194805194805,0.0589520202020202,0.07433982683982684,0.027303391053391052,0.051423160173160176,0.04720779220779221,0.0,0.15051226551226551,0.19177849927849927,0.07435064935064936,0.09034632034632034,0.0,0.00027056277056277056,0.0,0.00027056277056277056,0.0,0.00031746031746031746,0.00027056277056277056,0.0,0.0,0.0,0.0,0.0,0.0,0.00027056277056277056,0.0,0.0,0.0,0.0,0.0,0.00031746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013528138528138528,0.0,0.0,0.0,0.00013528138528138528,0.0,0.20823593073593072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_AV0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02088502894954508,0.06596360628618694,0.13668320926385444,0.0,0.05314309346567412,0.09636062861869314,0.0,0.2733664185277089,0.18796526054590576,0.012820512820512822,0.04983457402812242,0.0,0.0,0.0,0.0,0.0,0.0,0.08684863523573202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01612903225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_AV5,0.0,0.0,0.0,0.0001858141854925024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025872993741555127,0.07833504003696251,0.12880822191228974,0.017288769377978633,0.0539251051588113,0.10512905457880424,0.0,0.16919970051686878,0.145052602291011,0.03785766082532572,0.0636300452274545,7.785047988188118e-05,0.0,0.0,3.0113225728740063e-05,0.0,4.773725415314111e-05,0.09975541643606886,0.0,0.0,0.0,0.0,0.0,0.0,3.0113225728740063e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0113225728740063e-05,0.0,3.0113225728740063e-05,0.0,0.0001255877340350223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07458794734039209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_AV6,0.0,0.0,0.0,0.000273000273000273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02444558122791561,0.07559782323189262,0.12779943694770193,0.016827840171688754,0.05701485827668793,0.10654416963565227,0.0,0.12877302309478966,0.15935938806601269,0.03984641366344836,0.06918102501698717,0.0,0.0,0.00014338973329509606,0.0,0.0,0.00014338973329509606,0.10757158075770062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001365001365001365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08634258003343177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_AV8,0.0,0.0,0.0,0.0030303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004772463309048675,0.055073381902650195,0.04954070319923978,0.008256783866539965,0.02863477985429205,0.07726744799915532,0.0,0.22399957765811424,0.23058811107591595,0.061207897793263646,0.062115932847640165,0.0,0.0,0.0,0.0,0.0,0.0,0.12779009608277903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017421602787456446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06598036110231231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_AVB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01774424819135762,0.04858893306393795,0.042397184383758064,0.002183406113537118,0.011829498794238415,0.03767190249625236,0.0,0.3160235938212866,0.27561428664537574,0.03084468487258033,0.036482434986638855,0.0,0.0,0.002183406113537118,0.002183406113537118,0.0,0.0,0.10090920941145799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07534380499250472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_AVP,0.0,0.0,0.0,0.000891322066459226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01172700592441714,0.04880721630614859,0.05498819653358239,0.007130576531673808,0.03151091409986249,0.06331887037150022,0.0,0.24903436850281357,0.2181701420014111,0.05409687446712316,0.07469055988636132,0.0,0.0,0.000250501002004008,0.0,0.0,0.0,0.11858083849197223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039032006245121,0.0,0.0,0.0,0.0,0.0,0.00039032006245121,0.0,0.0,0.0,0.000250501002004008,0.000250501002004008,0.0,0.0,0.06552097168576028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_AVR,0.0,0.0,0.0,0.0020491803278688526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006147540983606557,0.029751062537947782,0.05806010928961748,0.0020491803278688526,0.02770188221007893,0.03642987249544627,0.0,0.37317850637522765,0.21000303582270796,0.03642987249544627,0.05957802064359441,0.0,0.0,0.0,0.0,0.0,0.0,0.11908014571948998,0.0,0.0,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03028233151183971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_AX0,0.0,0.0,0.0,0.013047138047138047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0281986531986532,0.06565656565656566,0.09932659932659932,0.03787878787878788,0.04503367003367004,0.14436026936026936,0.0,0.14183501683501681,0.13804713804713803,0.04671717171717171,0.05218855218855219,0.003787878787878788,0.0,0.0,0.0,0.0,0.0,0.08627946127946128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09764309764309764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_AX1,0.0,0.0,0.0,0.000407691881489699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023985095540437908,0.06553467966107371,0.10101331866531531,0.018876430436569544,0.05183165794749918,0.08586306485335146,0.0,0.08018348295359927,0.13411453184807304,0.053494341994162115,0.11683205999071211,0.0,0.0,0.0,5.023610971566362e-05,0.0,0.0002038459407448495,0.06385748810499979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015360983102918587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.023610971566362e-05,0.0,0.0,0.0,0.0,0.0,0.00010047221943132724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20344775591208017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_AX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036178956346437155,0.05432271070791657,0.11032216794603397,0.021229743351166938,0.0525645498953245,0.09224625881988059,0.0,0.11939404512677368,0.1364231991936109,0.04284911219663488,0.09989532449406839,0.0,0.0,0.0,0.0,0.0,0.0,0.06925835465612157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625377994882531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_AX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02232035040727161,0.06317649900103191,0.09075789843458408,0.03352580850549982,0.05896656201286584,0.07833391880914221,0.0,0.12319417305201222,0.14296770369069314,0.04681976859068655,0.11955781939534987,0.0,0.0,0.0,0.0,0.0,0.0,0.07899806792983073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004061738424045492,0.0,0.0,0.1409752563286276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_AX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019713918943700715,0.06594229476129349,0.09782077144079712,0.020707255944739898,0.040726817042606514,0.09997554862766672,0.0,0.16322819243230025,0.1455926401369277,0.06403203129775659,0.08767345192248915,0.0,0.0,0.0,0.0,0.0,0.0,0.07069503025857327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238920471911486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_AX5,0.0,0.0,0.0,0.0004662184985610045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030568299988838737,0.07718965870115659,0.12969727152969843,0.020539883293005105,0.06037701088594007,0.14672877911430146,0.0,0.09100308284536973,0.12177488989066469,0.04363957853334501,0.08418838293256974,0.0,0.0,1.424947989398387e-05,1.424947989398387e-05,0.0,0.0,0.07266304307164174,0.0,0.0,0.0,0.0,0.0,0.0,1.424947989398387e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.424947989398387e-05,0.0,0.0,0.0,0.0,0.0,3.690309247914976e-05,1.424947989398387e-05,2.849895978796774e-05,8.805566485228339e-05,0.0,3.690309247914976e-05,2.849895978796774e-05,0.0,0.0,0.0,0.12087379354605142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_AX6,0.0,0.0,0.0,0.00033203323689134993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02708818214967617,0.0747357104588529,0.10550386111119131,0.019432925875445175,0.04868299651929586,0.1382208608882424,0.0,0.08269459859851526,0.13222577079846815,0.04874280279582022,0.10882153894864457,0.0,0.0,2.893016258751374e-05,0.0,0.0,2.893016258751374e-05,0.07574101113514609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.893016258751374e-05,0.0,0.0,0.0,0.0,9.139097057210747e-05,0.0,0.00012032113315962122,0.00012032113315962122,0.0,0.0,0.0,0.0,0.0,0.0,0.13735888375915667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_AX7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025620656713288878,0.05462350836317202,0.11478986651800924,0.022155914016919312,0.05620632889981585,0.10300185583563823,0.0,0.07279545070123905,0.14180073232846624,0.05618119531062019,0.09931936811059733,0.0,0.0,0.0,0.0,0.0,0.0,0.06788546706785116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18518297491167507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
